,Liquidity_Samples
4985,1.4814823371392104e+25
4986,1.4774790029697378e+25
4987,1.4760636735486825e+25
4988,1.4784763306173358e+25
4989,1.4622810528658295e+25
4990,1.4370684203174633e+25
4991,1.489077197829693e+25
4992,1.4731370437103727e+25
4993,1.5199525788967212e+25
4994,1.4340835040044023e+25
4995,1.4935112862172948e+25
4996,1.5158161917666745e+25
4997,1.4467827340009666e+25
4998,1.4752153855574436e+25
4999,1.4348086160182297e+25
5000,1.421094625152735e+25
5001,1.43103061017801e+25
5002,1.4878934880269812e+25
5003,1.4484987123928496e+25
5004,1.4713094846356906e+25
5005,1.5634803081459673e+25
5006,1.523168287349349e+25
5007,1.5413393712384377e+25
5008,1.5001587038371381e+25
5009,1.5008371468743318e+25
5010,1.4359716127601014e+25
5011,1.528333471151375e+25
5012,1.4601313703945053e+25
5013,1.5088540026384856e+25
5014,1.4757017933078343e+25
5015,1.462921664853798e+25
5016,1.575748966092094e+25
5017,1.496577832323073e+25
5018,1.5215355300645376e+25
5019,1.495333684806442e+25
5020,1.5061697158110965e+25
5021,1.502782231726833e+25
5022,1.4755914921748053e+25
5023,1.4668503165321348e+25
5024,1.4900948701984932e+25
5025,1.5357480719348189e+25
5026,1.422142023798543e+25
5027,1.480579946842882e+25
5028,1.4791583431163152e+25
5029,1.559651135602771e+25
5030,1.482766799851359e+25
5031,1.4552150601040393e+25
5032,1.4524569849032925e+25
5033,1.4919947797339896e+25
5034,1.473249324727517e+25
5035,1.5280332927801137e+25
5036,1.5043070640770977e+25
5037,1.4540172292207858e+25
5038,1.5582633595465323e+25
5039,1.5254343300277555e+25
5040,1.516081529572596e+25
5041,1.4362503137606726e+25
5042,1.441030893927209e+25
5043,1.5006422753313385e+25
5044,1.4922197056296263e+25
5045,1.4677724070535011e+25
5046,1.510448705672702e+25
5047,1.5837049857763293e+25
5048,1.5682148524956154e+25
5049,1.4227479735359096e+25
5050,1.51400629457213e+25
5051,1.441898092411694e+25
5052,1.5342376913948669e+25
5053,1.4879583878777458e+25
5054,1.4940354204171842e+25
5055,1.5317530350044535e+25
5056,1.4648026892739615e+25
5057,1.4700699700093965e+25
5058,1.52686948851899e+25
5059,1.519509980339662e+25
5060,1.5423273236507203e+25
5061,1.589566127867884e+25
5062,1.462221626604193e+25
5063,1.4417460325115017e+25
5064,1.4944269084212488e+25
5065,1.5517440075509037e+25
5066,1.5139254752882958e+25
5067,1.4358401180829037e+25
5068,1.5111711822238815e+25
5069,1.5590684799905974e+25
5070,1.5272922682844735e+25
5071,1.4608696689964353e+25
5072,1.483230190672719e+25
5073,1.5813080586350188e+25
5074,1.5351737336048283e+25
5075,1.4791328174266687e+25
5076,1.4341978590349726e+25
5077,1.5375610241330682e+25
5078,1.546126918752951e+25
5079,1.5620874494103938e+25
5080,1.4875246474361324e+25
5081,1.4638515587665625e+25
5082,1.4870108554005948e+25
5083,1.498944366982648e+25
5084,1.499710542661456e+25
5085,1.507939080138323e+25
5086,1.413450503199149e+25
5087,1.5057641553846536e+25
5088,1.439293683711278e+25
5089,1.521985028514082e+25
5090,1.4366130599791504e+25
5091,1.5448976088618706e+25
5092,1.6025628128031382e+25
5093,1.572122865887353e+25
5094,1.4987940403376357e+25
5095,1.5486311935100325e+25
5096,1.4641896083095894e+25
5097,1.4818920579147275e+25
5098,1.5111957561536822e+25
5099,1.4997863335406765e+25
5100,1.4838409847562067e+25
5101,1.517535858034389e+25
5102,1.4952128769674802e+25
5103,1.4652804807070227e+25
5104,1.497336884284046e+25
5105,1.4801292518092622e+25
5106,1.5241455122101421e+25
5107,1.4793099522231537e+25
5108,1.5448357935560492e+25
5109,1.4320526203136534e+25
5110,1.4515370576431733e+25
5111,1.5029273281180666e+25
5112,1.4151690942084905e+25
5113,1.3770085178231836e+25
5114,1.3968080604574602e+25
5115,1.5444322689296636e+25
5116,1.4524610112777166e+25
5117,1.5197207392549653e+25
5118,1.536631952870043e+25
5119,1.5063997153464844e+25
5120,1.4905460554983293e+25
5121,1.5394834504445365e+25
5122,1.4950624094665162e+25
5123,1.457414909431835e+25
5124,1.4898786811780668e+25
5125,1.5025690539604122e+25
5126,1.4474929365896897e+25
5127,1.5691701974160367e+25
5128,1.4415771709468295e+25
5129,1.4715622188509332e+25
5130,1.5602842719285028e+25
5131,1.508461485267619e+25
5132,1.4680450610755813e+25
5133,1.513868327799858e+25
5134,1.4687150116770655e+25
5135,1.4734259530860632e+25
5136,1.4673907630799218e+25
5137,1.4640959034170273e+25
5138,1.4329638334534745e+25
5139,1.4386889427332776e+25
5140,1.541154445010285e+25
5141,1.5335926406663248e+25
5142,1.5747180931183625e+25
5143,1.5049736346444106e+25
5144,1.487533429181233e+25
5145,1.514470481726622e+25
5146,1.530799234244763e+25
5147,1.4763080652517126e+25
5148,1.5680723789634475e+25
5149,1.4535650890342002e+25
5150,1.4582971372664787e+25
5151,1.4779353821547512e+25
5152,1.524477401074612e+25
5153,1.4279906279920575e+25
5154,1.4515349064595063e+25
5155,1.5418337305554175e+25
5156,1.4949427105679374e+25
5157,1.4764228350826424e+25
5158,1.5647067778046722e+25
5159,1.520982757094196e+25
5160,1.515457017068372e+25
5161,1.4879345189476439e+25
5162,1.4847498831059771e+25
5163,1.4636033052535664e+25
5164,1.56488647450256e+25
5165,1.4944395654229064e+25
5166,1.50785491636186e+25
5167,1.4969547081724985e+25
5168,1.5073646368852396e+25
5169,1.4131640408824645e+25
5170,1.4972765871805539e+25
5171,1.5048820355894346e+25
5172,1.4733379964192281e+25
5173,1.5206907432403402e+25
5174,1.5237476225390023e+25
5175,1.5163758811903342e+25
5176,1.4868856500370333e+25
5177,1.5234192942081865e+25
5178,1.522002768572465e+25
5179,1.5744327338839888e+25
5180,1.5041277608889848e+25
5181,1.4883536312676732e+25
5182,1.4810058994763613e+25
5183,1.5114159739632261e+25
5184,1.4469295933139114e+25
5185,1.5373140429066944e+25
5186,1.5087218608103157e+25
5187,1.50189705161632e+25
5188,1.5411196612018864e+25
5189,1.524777619052709e+25
5190,1.4908481990519053e+25
5191,1.5577560070104705e+25
5192,1.497463350415252e+25
5193,1.5003969259186988e+25
5194,1.4267577043188036e+25
5195,1.4190076877468324e+25
5196,1.5391154606076059e+25
5197,1.4482869438343567e+25
5198,1.4616974026936766e+25
5199,1.4995873817287976e+25
5200,1.5205688065147758e+25
5201,1.4647476703436544e+25
5202,1.5289889266592026e+25
5203,1.5134035173557226e+25
5204,1.5341962845811163e+25
5205,1.5404084484550144e+25
5206,1.5677783988256124e+25
5207,1.4632160042274109e+25
5208,1.546355404340473e+25
5209,1.4562758109694596e+25
5210,1.4800863529491487e+25
5211,1.476327445472673e+25
5212,1.4430003258496568e+25
5213,1.4949188618807234e+25
5214,1.4695933030610353e+25
5215,1.5148509168722941e+25
5216,1.5030608865430479e+25
5217,1.4779148223255297e+25
5218,1.467910346223014e+25
5219,1.4539161070405877e+25
5220,1.4818327538292409e+25
5221,1.4679501169582371e+25
5222,1.521485478641125e+25
5223,1.4462558028044142e+25
5224,1.463640696604694e+25
5225,1.4659878372260086e+25
5226,1.5432100913293114e+25
5227,1.5430205588974017e+25
5228,1.5069054496808025e+25
5229,1.523214225970802e+25
5230,1.4665759791265004e+25
5231,1.533291524974806e+25
5232,1.5760461186061635e+25
5233,1.49664198652221e+25
5234,1.5707022243054735e+25
5235,1.4907978957136333e+25
5236,1.4914802044536317e+25
5237,1.4626658195960473e+25
5238,1.5480958115991483e+25
5239,1.452859015355323e+25
5240,1.5147579644933067e+25
5241,1.4475099246866302e+25
5242,1.5793803038480415e+25
5243,1.4848475395348657e+25
5244,1.5876984551836703e+25
5245,1.4259164460339849e+25
5246,1.4909487525486205e+25
5247,1.522299294792939e+25
5248,1.4257926046518244e+25
5249,1.4570301142270623e+25
5250,1.489084912205596e+25
5251,1.4997521231642299e+25
5252,1.556759827013438e+25
5253,1.5221557187983523e+25
5254,1.489712487538966e+25
5255,1.4602366393922507e+25
5256,1.5416722983650926e+25
5257,1.4677176676801098e+25
5258,1.492556270002563e+25
5259,1.4827504024476078e+25
5260,1.4829733483619242e+25
5261,1.4744738487189443e+25
5262,1.4274545216740135e+25
5263,1.495948960311799e+25
5264,1.4540479547512404e+25
5265,1.4100996795834795e+25
5266,1.4567301438993593e+25
5267,1.48578312937714e+25
5268,1.450700063552545e+25
5269,1.5232007830077548e+25
5270,1.4323242816204755e+25
5271,1.4559562528723097e+25
5272,1.5050233782106188e+25
5273,1.4185443342176414e+25
5274,1.4748948818734168e+25
5275,1.5167647256013317e+25
5276,1.4494001513743365e+25
5277,1.4824635242726063e+25
5278,1.481156168905192e+25
5279,1.476444129340926e+25
5280,1.468306084570492e+25
5281,1.4757636358523493e+25
5282,1.4714492702188355e+25
5283,1.5327002208105474e+25
5284,1.4802852468957904e+25
5285,1.5244403820286442e+25
5286,1.5559042291226745e+25
5287,1.4535520542057546e+25
5288,1.4770800434192218e+25
5289,1.5056951092763894e+25
5290,1.5363910606197948e+25
5291,1.4656475525077244e+25
5292,1.5249240788211868e+25
5293,1.498764780308685e+25
5294,1.4511321914094848e+25
5295,1.4983270849725316e+25
5296,1.3985223720747655e+25
5297,1.537944407052669e+25
5298,1.4990696371005838e+25
5299,1.5049077650394208e+25
5300,1.600818226480623e+25
5301,1.4984693729926455e+25
5302,1.4191877957484759e+25
5303,1.506797736769367e+25
5304,1.4390398973244916e+25
5305,1.5020544952753802e+25
5306,1.3899831814991043e+25
5307,1.5816920276502252e+25
5308,1.4782107674623324e+25
5309,1.5041014388607377e+25
5310,1.461771697188e+25
5311,1.4745029666267977e+25
5312,1.4702642851049902e+25
5313,1.4770212387992575e+25
5314,1.4028893652691272e+25
5315,1.528103275681004e+25
5316,1.4614434042079755e+25
5317,1.4519196917117057e+25
5318,1.5015075846730101e+25
5319,1.552398148251674e+25
5320,1.4906921957134742e+25
5321,1.4588569706651535e+25
5322,1.4661911741762053e+25
5323,1.4674963699615028e+25
5324,1.5185807867268528e+25
5325,1.5015288341895845e+25
5326,1.480079540859082e+25
5327,1.4616505726268337e+25
5328,1.5189579913712608e+25
5329,1.5020452558755085e+25
5330,1.490905388555029e+25
5331,1.4889455364630908e+25
5332,1.509322194579171e+25
5333,1.5188826956383028e+25
5334,1.4904033643776015e+25
5335,1.4929669939786134e+25
5336,1.4856961763036672e+25
5337,1.5867078051546476e+25
5338,1.5125556866076218e+25
5339,1.452561775795567e+25
5340,1.4604209264068848e+25
5341,1.4684591218221239e+25
5342,1.5548161510329319e+25
5343,1.4831965721370123e+25
5344,1.5058082590224267e+25
5345,1.518866151771924e+25
5346,1.4569788276367522e+25
5347,1.4783338035673894e+25
5348,1.4783593876508136e+25
5349,1.5150098989717953e+25
5350,1.5440686611266179e+25
5351,1.5665123666968286e+25
5352,1.4969687688561099e+25
5353,1.5035773580397335e+25
5354,1.4817307005128204e+25
5355,1.5688217035897338e+25
5356,1.5722623126871613e+25
5357,1.5989475576730396e+25
5358,1.485950358020094e+25
5359,1.5281059829408662e+25
5360,1.4510203169753256e+25
5361,1.5271951126846422e+25
5362,1.4691959816345833e+25
5363,1.4086181480910471e+25
5364,1.4102436120402772e+25
5365,1.4138889606804372e+25
5366,1.5198498001966926e+25
5367,1.5317879650045715e+25
5368,1.5198696363673288e+25
5369,1.46135540573803e+25
5370,1.4426419909546488e+25
5371,1.4578993284218431e+25
5372,1.4770169597372495e+25
5373,1.4815193479532133e+25
5374,1.5271417763632746e+25
5375,1.4840693326021708e+25
5376,1.4898671522335495e+25
5377,1.4832751682478756e+25
5378,1.4242631561597168e+25
5379,1.536967300835176e+25
5380,1.480221263487249e+25
5381,1.4892450581669864e+25
5382,1.4896730732645886e+25
5383,1.4266387679373457e+25
5384,1.4785654804913827e+25
5385,1.4696022044443293e+25
5386,1.5284608968263408e+25
5387,1.5265806875259617e+25
5388,1.4696556891776242e+25
5389,1.4877432534014394e+25
5390,1.4850855385157332e+25
5391,1.5180191765924796e+25
5392,1.5218871515933565e+25
5393,1.5465080144753622e+25
5394,1.5243684866253756e+25
5395,1.5122393199711004e+25
5396,1.4689123273375755e+25
5397,1.4568057262909053e+25
5398,1.5511477404686805e+25
5399,1.4825610818260588e+25
5400,1.4075467419140376e+25
5401,1.481345166669715e+25
5402,1.5083069172783007e+25
5403,1.5009209371846114e+25
5404,1.4886133000249794e+25
5405,1.5018374364515725e+25
5406,1.467496922414085e+25
5407,1.4937539011777395e+25
5408,1.4894153938980163e+25
5409,1.4814744815621461e+25
5410,1.5119058792445446e+25
5411,1.4681971659653307e+25
5412,1.5706493348590664e+25
5413,1.4616112829359073e+25
5414,1.4958197812784116e+25
5415,1.4559237115049285e+25
5416,1.4555651941370165e+25
5417,1.483075582172546e+25
5418,1.4962001034595124e+25
5419,1.4984272734409644e+25
5420,1.4630536607568865e+25
5421,1.4412169217765682e+25
5422,1.5253849915299675e+25
5423,1.5358235097045658e+25
5424,1.540310907701127e+25
5425,1.4828676730234768e+25
5426,1.4199676345260954e+25
5427,1.5022070269697393e+25
5428,1.5068732037477053e+25
5429,1.5436918981507134e+25
5430,1.5352929659098672e+25
5431,1.438559912247324e+25
5432,1.4446542214512461e+25
5433,1.4905617026759866e+25
5434,1.4449187109848725e+25
5435,1.4811495279790356e+25
5436,1.474662277658333e+25
5437,1.4799420143989538e+25
5438,1.5132673168274387e+25
5439,1.558792243453365e+25
5440,1.505388207079048e+25
5441,1.4104893205641992e+25
5442,1.498044899737462e+25
5443,1.476635349491898e+25
5444,1.5173533334174885e+25
5445,1.5208526432444676e+25
5446,1.5203796464742013e+25
5447,1.521989290337394e+25
5448,1.4863215642850738e+25
5449,1.4683980159899272e+25
5450,1.4586016755447397e+25
5451,1.4806870679051193e+25
5452,1.5686018792495796e+25
5453,1.5101858647397812e+25
5454,1.4862207419041863e+25
5455,1.5276916621661135e+25
5456,1.4828900271940418e+25
5457,1.5353897616146832e+25
5458,1.5337895446915445e+25
5459,1.5522180212346653e+25
5460,1.5260890326039817e+25
5461,1.5020215119956485e+25
5462,1.4953762013036672e+25
5463,1.4659330684692933e+25
5464,1.4652692492206554e+25
5465,1.5067290157249839e+25
5466,1.5084602238338975e+25
5467,1.5235314622088187e+25
5468,1.54047372752975e+25
5469,1.4469007954544495e+25
5470,1.4735429136319127e+25
5471,1.530874817640769e+25
5472,1.5042227533504777e+25
5473,1.4988670074825084e+25
5474,1.567600748314133e+25
5475,1.4950239779740557e+25
5476,1.4712829803815059e+25
5477,1.495101338559453e+25
5478,1.4322010336710123e+25
5479,1.5001502520315705e+25
5480,1.533472613629015e+25
5481,1.5516941113721388e+25
5482,1.483036511384119e+25
5483,1.4838559400754873e+25
5484,1.4883142151120103e+25
5485,1.5094262445197096e+25
5486,1.5816663659232827e+25
5487,1.5573705814516248e+25
5488,1.4634842206138196e+25
5489,1.4897465907884696e+25
5490,1.467575271418084e+25
5491,1.5057820269811707e+25
5492,1.525637344782021e+25
5493,1.5417558663199537e+25
5494,1.5148655990440315e+25
5495,1.446537311475379e+25
5496,1.4580316013752194e+25
5497,1.4461627305910915e+25
5498,1.5929591536287261e+25
5499,1.5947353242882893e+25
5500,1.4309446085803136e+25
5501,1.5042599582054517e+25
5502,1.4419139689248283e+25
5503,1.4646986519253554e+25
5504,1.4626771359499662e+25
5505,1.4331093248245715e+25
5506,1.5305743717508178e+25
5507,1.5338288920903447e+25
5508,1.5697961736684553e+25
5509,1.4799990598444603e+25
5510,1.51588478927884e+25
5511,1.4884958425549685e+25
5512,1.4204307839087504e+25
5513,1.4890729881081014e+25
5514,1.4704283965887247e+25
5515,1.5131119356681198e+25
5516,1.50351060489604e+25
5517,1.533314406333146e+25
5518,1.4714296546076838e+25
5519,1.5425350655482523e+25
5520,1.446369659252692e+25
5521,1.5275991813350768e+25
5522,1.5179545533358686e+25
5523,1.5130613246695481e+25
5524,1.4985376304691582e+25
5525,1.4528899069212097e+25
5526,1.5470830979003537e+25
5527,1.503404279629302e+25
5528,1.5201298912200218e+25
5529,1.448556624797037e+25
5530,1.583277849363327e+25
5531,1.5212863291405518e+25
5532,1.4416831283796705e+25
5533,1.4077862022252613e+25
5534,1.448328825820889e+25
5535,1.4819235971393927e+25
5536,1.5203340420244213e+25
5537,1.530128451785175e+25
5538,1.5512238028292123e+25
5539,1.5028099069148217e+25
5540,1.5120411470571523e+25
5541,1.4157308171670102e+25
5542,1.4516786871226548e+25
5543,1.426781895586594e+25
5544,1.5827085367124097e+25
5545,1.4891881933894823e+25
5546,1.5457891546954012e+25
5547,1.5102041679834297e+25
5548,1.4495589025692815e+25
5549,1.4677009014097973e+25
5550,1.4914887740616339e+25
5551,1.487100997168192e+25
5552,1.4251517052400613e+25
5553,1.4641755804897264e+25
5554,1.516994864693889e+25
5555,1.4521415876518029e+25
5556,1.478601451733732e+25
5557,1.4913126693845508e+25
5558,1.5448011989292727e+25
5559,1.533595722846631e+25
5560,1.5227516954241256e+25
5561,1.4871988503904602e+25
5562,1.4830811271715304e+25
5563,1.4780071030232436e+25
5564,1.5029268906201822e+25
5565,1.5545466553889204e+25
5566,1.5702836432030167e+25
5567,1.4881347675330698e+25
5568,1.443365312995892e+25
5569,1.5001647968268197e+25
5570,1.4351164886743903e+25
5571,1.5660715640600274e+25
5572,1.5244683117047902e+25
5573,1.500444656620744e+25
5574,1.4523200887609543e+25
5575,1.4487872939672706e+25
5576,1.4911693469938064e+25
5577,1.4487105210095889e+25
5578,1.4961210876935782e+25
5579,1.4966192942492511e+25
5580,1.4402800474807844e+25
5581,1.4334208936560147e+25
5582,1.4977532464496325e+25
5583,1.4660369809516877e+25
5584,1.4624919668973584e+25
5585,1.4705484670829995e+25
5586,1.4351763206358962e+25
5587,1.5504675939629468e+25
5588,1.4493835745527937e+25
5589,1.438748293861717e+25
5590,1.4944712979001353e+25
5591,1.4862070264789479e+25
5592,1.554475820602163e+25
5593,1.4745211183886477e+25
5594,1.4519146553945756e+25
5595,1.4843926890353103e+25
5596,1.5114743551304588e+25
5597,1.3856688314146424e+25
5598,1.5589078913929672e+25
5599,1.4624689624737085e+25
5600,1.4260569702873002e+25
5601,1.4852290099111158e+25
5602,1.4591326323424563e+25
5603,1.4479922083745359e+25
5604,1.5372223497266197e+25
5605,1.475813351952217e+25
5606,1.501993325594225e+25
5607,1.5067787566582118e+25
5608,1.4760116994832625e+25
5609,1.4668839812688576e+25
5610,1.4738924719069104e+25
5611,1.464034985650036e+25
5612,1.4972063681379982e+25
5613,1.4829747006502563e+25
5614,1.4698137178875755e+25
5615,1.4731323968993189e+25
5616,1.4753211410378844e+25
5617,1.4664912911664812e+25
5618,1.5041224320688015e+25
5619,1.452705354769338e+25
5620,1.5031802934191438e+25
5621,1.5086859709926166e+25
5622,1.4312218808023235e+25
5623,1.5428339889146162e+25
5624,1.5555234380097057e+25
5625,1.4582554738800794e+25
5626,1.5446123674811448e+25
5627,1.4417639391626335e+25
5628,1.4974425892007399e+25
5629,1.5317523661858295e+25
5630,1.4813222001218218e+25
5631,1.4984651191857453e+25
5632,1.4639530674300107e+25
5633,1.512008719445123e+25
5634,1.4806942149217273e+25
5635,1.4711941265159152e+25
5636,1.4539821542275242e+25
5637,1.523397915401481e+25
5638,1.5434350433008002e+25
5639,1.4516710961952786e+25
5640,1.4849583123334357e+25
5641,1.4508808934056195e+25
5642,1.465176956665569e+25
5643,1.4579736696177305e+25
5644,1.4174121945753863e+25
5645,1.466366439330922e+25
5646,1.5351253632476003e+25
5647,1.5258115037148888e+25
5648,1.506661379216223e+25
5649,1.4274467824072745e+25
5650,1.5102801927019054e+25
5651,1.56470218737946e+25
5652,1.5142216983229038e+25
5653,1.4866509955715132e+25
5654,1.5488025592128165e+25
5655,1.4674266024528071e+25
5656,1.5482907875021886e+25
5657,1.5389404990708635e+25
5658,1.538394225620024e+25
5659,1.4969465570538003e+25
