,Buy_Sell_Samples
5166,2.6689914436455612e+20
5167,5.887973635892912e+20
5168,5.205523893892587e+20
5169,1.1490851829872376e+19
5170,5.487259917115301e+18
5171,1.501335933993409e+22
5172,2.2479340165215433e+19
5173,1.3812806164974436e+18
5174,1.921995074333154e+19
5175,1.9023707424106427e+20
5176,5.685969633575403e+20
5177,1.3312808473406027e+20
5178,2.3996266853766208e+17
5179,1.3078656042639864e+19
5180,6.311344281696738e+20
5181,4.417420471240591e+22
5182,1.6797393282950262e+18
5183,3.788522598844933e+20
5184,5.1761401853663805e+19
5185,1.2382775431891245e+19
5186,1.231636368881289e+21
5187,9.273786243012557e+19
5188,1.8064496578893051e+21
5189,1.1424375616208929e+21
5190,5.408507096529893e+19
5191,4.967073039729417e+20
5192,4.762330237268461e+20
5193,3.8957742475722534e+17
5194,1.4866140441240918e+21
5195,8.959153380078547e+21
5196,4.2615426359578696e+20
5197,1.4097726532802597e+21
5198,3.216258638523213e+21
5199,3.277620699884021e+19
5200,1.414825061488051e+21
5201,5.995786043106012e+19
5202,2.1467697313617356e+20
5203,1.551746381521232e+21
5204,8.650904428528345e+21
5205,1.3060127010625219e+19
5206,1.892202898017303e+20
5207,4.406414844019116e+21
5208,1.3281093223848097e+21
5209,1.834017411179951e+23
5210,7.33425371562362e+22
5211,4.094219152348906e+22
5212,3.868889414742324e+19
5213,2.869583667206094e+18
5214,9.623962884901893e+19
5215,1.325126170952283e+18
5216,3.368532642093387e+18
5217,8.69462484268892e+18
5218,3.88322079745645e+21
5219,6.313453977642168e+20
5220,6.6778986119502815e+19
5221,3.751917752571968e+20
5222,1.702794517006456e+19
5223,2.678263546862107e+23
5224,6.307006464477482e+20
5225,2.8982404216888156e+19
5226,1.5261094395899037e+17
5227,2.370688269232558e+18
5228,2.1861088494530173e+21
5229,2.7408988383172738e+22
5230,1.0977500179429763e+19
5231,1.7705121161131435e+23
5232,1.0698010241989711e+21
5233,1.261137207853748e+19
5234,1.8617029942467898e+23
5235,8.913520873274431e+20
5236,2.880491450499672e+19
5237,6.029038335725326e+22
5238,7.803517177474012e+20
5239,4.297604652861251e+19
5240,2.2732588682619134e+19
5241,2.4338860062170536e+21
5242,2.0614354480523048e+20
5243,7.159778728539973e+19
5244,2.2207051457112957e+19
5245,1.9060555183274506e+22
5246,2.698827579392698e+21
5247,5.380086698596929e+19
5248,8.07016152229871e+17
5249,2.0719005242022728e+19
5250,3.237267320230635e+18
5251,3.944380015808334e+17
5252,9.965469297414816e+19
5253,7.942563947350847e+17
5254,7.180424302146739e+21
5255,1.1861494273436545e+22
5256,1.0508236278221076e+19
5257,6.377134087120991e+19
5258,1.0564159852612724e+22
5259,1.1487350003099365e+19
5260,1.7230485944148126e+19
5261,2.342805884424173e+19
5262,6.218587608746285e+20
5263,4.536491594228882e+19
5264,1.891483130097109e+18
5265,1.0487207937281026e+19
5266,9.97661941907165e+19
5267,4.744506900913885e+20
5268,4.8438396931537e+20
5269,1.4275182444207704e+19
5270,1.611877112586051e+23
5271,9.028714701302939e+21
5272,2.1912150586092556e+19
5273,2.567175873304284e+20
5274,2.1851760468666827e+19
5275,1.3392961054053822e+19
5276,4.526127235697156e+19
5277,2.7395604133228216e+22
5278,5.027841754774048e+18
5279,3.099538875216503e+20
5280,4.428649929963372e+19
5281,1.949753712704757e+19
5282,1.3338336978032544e+19
5283,3.6062558565896507e+19
5284,1.7125258686522186e+17
5285,1.9246517770520376e+20
5286,2.5270480784533683e+22
5287,2.2055423960474553e+22
5288,3.0639547933996278e+19
5289,3.375950465653322e+19
5290,2.5626273385732125e+19
5291,2.224476548913548e+22
5292,1.4955113072083387e+21
5293,2.604272154076282e+20
5294,4.977988030094291e+19
5295,1.1214737413413429e+22
5296,2.38546670569469e+21
5297,5.079272829778898e+19
5298,2.331723347281192e+18
5299,1.3500819107784272e+19
5300,5.19329358963941e+20
5301,1.7305562520898054e+21
5302,1.8910928752983233e+19
5303,1.937354592318857e+19
5304,8.320542434389454e+18
5305,1.385713569962417e+18
5306,8.174823676178918e+21
5307,1.4083861105689367e+20
5308,3.73264781200408e+19
5309,5.092428366510838e+21
5310,8.426260688251805e+20
5311,1.0194408912831482e+21
5312,1.148303443435132e+21
5313,2.8767165361103653e+21
5314,1.495891033363477e+20
5315,7.733776226088889e+21
5316,1.1862660192208994e+20
5317,1.791149425639994e+21
5318,2.6843703632146346e+19
5319,6.178833523423579e+20
5320,2.2557750849089084e+20
5321,3.9730613386211826e+20
5322,2.5433702651359298e+19
5323,5.5948158162959264e+17
5324,1.6514313360209624e+21
5325,4.552386278368574e+21
5326,2.5572750378052013e+20
5327,2.590952187549033e+21
5328,6.790128995836525e+18
5329,1.2357627970927725e+21
5330,3.2157711552907147e+22
5331,1.7189279915972887e+19
5332,2.0686895956726415e+20
5333,2.1307856523166045e+21
5334,6.839151383927268e+20
5335,2.295757739074531e+20
5336,7.87320378949486e+20
5337,3.345898580236601e+20
5338,3.642815737386474e+18
5339,2.013298058589243e+19
5340,5.98869325841914e+19
5341,4.608626423229609e+17
5342,2.573729750617527e+17
5343,4.823555820351818e+22
5344,5.647171677383405e+20
5345,3.068227589067839e+19
5346,2.828873370903582e+19
5347,6.42272462975646e+21
5348,1.0053630173805066e+19
5349,4.899717406123802e+21
5350,3.1270703158220574e+20
5351,4.7505592571682546e+19
5352,1.0381441003006393e+22
5353,1.5795533247106892e+21
5354,1.1012380351048103e+24
5355,2.5216306921240244e+22
5356,3.952978825341781e+24
5357,3.6341060845385946e+21
5358,5.739963377997319e+21
5359,1.7215616460650132e+22
5360,8.248663376709247e+19
5361,2.5228764124907165e+17
5362,2.644230067267267e+20
5363,8.172311083602294e+19
5364,4.359335510102507e+21
5365,1.543523717085743e+21
5366,2.6055064420045643e+21
5367,4.130304516929314e+20
5368,2.0644410780473632e+20
5369,3.876930543967665e+18
5370,3.9509167002802284e+18
5371,2.438310431429398e+19
5372,2.040087081123075e+19
5373,1.7691391760379724e+21
5374,2.1551148025903497e+20
5375,2.1715765067872457e+19
5376,2.0953717798355356e+18
5377,1.7205980603443885e+20
5378,5.046697381723557e+19
5379,1.396059782935087e+18
5380,6.112365055973727e+20
5381,7.668318046612797e+22
5382,3.131451922038048e+19
5383,1.168757691189926e+20
5384,1.1562634431864332e+20
5385,1.1682231718871742e+19
5386,5.590544189551319e+19
5387,2.5448214672493357e+17
5388,8.221505296210199e+18
5389,1.6096231475004347e+22
5390,1.482376872710837e+19
5391,3.847608032606792e+19
5392,1.3320928147724952e+22
5393,1.1878636907116647e+21
5394,4.070270502308298e+18
5395,1.7863953895323106e+23
5396,8.478000170412865e+18
5397,1.3260182141305307e+19
5398,3.5887426647713866e+19
5399,9.824099727534986e+19
5400,1.1631282685271274e+21
5401,1.6959608716184982e+19
5402,4.0547485866100745e+22
5403,5.2765409647818886e+20
5404,1.5664721094831833e+20
5405,3.156939261334027e+20
5406,1.5648218979738194e+19
5407,1.6175258049152379e+19
5408,5.390674627048895e+20
5409,3.991256136879115e+19
5410,6.045560296382606e+21
5411,1.4702839265284995e+19
5412,7.463549616526017e+18
5413,2.0422622863791954e+20
5414,1.2031813563346005e+20
5415,2.3270659572525317e+18
5416,2.4048258334651266e+21
5417,3.259947586920566e+19
5418,1.2235776749268864e+22
5419,2.8811430759298558e+20
5420,1.651239746884378e+20
5421,5.647589290456245e+17
5422,1.0373104372935234e+19
5423,7.314847843393195e+19
5424,3.5707528924766003e+18
5425,7.131587462695333e+20
5426,4.483562286316436e+20
5427,1.7285212827038257e+19
5428,3.2239195503415726e+19
5429,6.872186622475774e+22
5430,6.917053051593976e+21
5431,5.867614412603931e+19
5432,1.2792815432728041e+22
5433,8.887109162920437e+19
5434,7.83420098349734e+22
5435,1.4974446469519647e+19
5436,7.568493450960503e+18
5437,1.3158048272643623e+20
5438,2.688585561122945e+21
5439,3.2025561779625073e+18
5440,8.011011880585576e+19
5441,9.229030635989204e+20
5442,1.3624885274443665e+20
5443,5.73540990861749e+18
5444,1.1529395735381357e+17
5445,3.699230137324313e+20
5446,1.6933683032176204e+20
5447,2.1900184664836735e+19
5448,2.398194452034665e+20
5449,5.162271282250028e+22
5450,1.5080812127754904e+23
5451,1.1163146591635834e+21
5452,5.221918515979201e+19
5453,1.9915551561707998e+21
5454,3.4381665898271404e+19
5455,1.6909355598717278e+22
5456,8.181012987112904e+20
5457,2.239869556914324e+23
5458,1.553785183948752e+19
5459,2.339251117774675e+19
5460,1.9019602979233556e+20
5461,1.0635047675537937e+20
5462,3.5903732247371497e+19
5463,2.51561578556514e+18
5464,2.5603984693174784e+19
5465,2.4327809187133694e+19
5466,3.465249924409436e+17
5467,1.4804487496113186e+20
5468,8.322888729150418e+19
5469,1.453472553277964e+19
5470,1.1027695061314278e+20
5471,2.69163869732897e+23
5472,1.962485500588077e+18
5473,3.394032123987226e+19
5474,1.016911763522893e+22
5475,5.2493933833160884e+19
5476,1.0520746957802734e+20
5477,2.6718051703953732e+20
5478,4.692764380102028e+23
5479,3.1369335122747965e+18
5480,2.1636245165305892e+20
5481,2.15207644082556e+20
5482,3.213267460103832e+18
5483,2.808762103636091e+19
5484,1.257873024102149e+22
5485,3.0523467175835874e+20
5486,1.1355010162293876e+23
5487,7.277039782818049e+20
5488,3.634137682718752e+20
5489,3.41410667573212e+20
5490,1.9474128484732049e+21
5491,1.8610915036774764e+21
5492,5.334167349119463e+22
5493,2.154477852355204e+19
5494,2.892992297160958e+19
5495,5.608259989693277e+18
5496,1.2216416071105585e+20
5497,2.8908987900527198e+20
5498,1.4327675766150547e+21
5499,9.023980936905916e+18
5500,1.1096091603189713e+21
5501,1.9945500350678717e+21
5502,6.481355752463079e+18
5503,7.77376021836298e+20
5504,2.259912798781489e+21
5505,1.1314532149108435e+21
5506,6.260322636168785e+18
5507,1.621426284855379e+19
5508,2.6246960826388837e+20
5509,6.047459174198971e+21
5510,3.897406875790875e+20
5511,2.8228965281189567e+21
5512,1.0890112579630709e+19
5513,1.5190731422887457e+19
5514,7.581605530010583e+19
5515,3.004089797133466e+21
5516,1.3938078605165778e+18
5517,2.3368108510904774e+21
5518,7.774782484660925e+18
5519,7.563328378059526e+20
5520,3.6686510254700564e+19
5521,1.286862808321875e+18
5522,4.695845980367488e+20
5523,4.184900784922966e+21
5524,8.700456779979581e+22
5525,1.8388648719055533e+22
5526,2.7537095269342275e+20
5527,8.597008627583541e+19
5528,4.657555390102115e+20
5529,1.2086234656426642e+18
5530,6.654032007099722e+17
5531,2.532112039554891e+18
5532,6.457176892898617e+21
5533,5.142205978715348e+21
5534,3.3437639482919183e+18
5535,1.4693118179995478e+20
5536,2.603416870667192e+20
5537,4.1302900887745363e+21
5538,3.6072726195623547e+18
5539,5.30464793913105e+18
5540,2.538583595314969e+19
5541,1.9167218905831464e+23
5542,1.816722395083403e+19
5543,7.40723667309526e+19
5544,2.2578776617401257e+20
5545,4.724707159448006e+20
5546,3.5091330187618455e+21
5547,1.2575844327696743e+20
5548,1.0492574563765935e+18
5549,2.1529445691486355e+19
5550,9.235017483221134e+21
5551,4.109192395377241e+19
5552,1.592253764735849e+17
5553,4.671595452101128e+19
5554,5.468929954494187e+22
5555,8.479145302848861e+23
5556,9.61965552769445e+21
5557,8.420684612379346e+17
5558,1.3983403629086203e+17
5559,6.468490580872572e+19
5560,2.180927433926473e+22
5561,4.7221263649012004e+21
5562,1.8099421483882553e+19
5563,1.532747157842927e+19
5564,6.419410718994412e+17
5565,2.4771258070542077e+17
5566,4.7206221153841635e+19
5567,7.96992283218398e+21
5568,3.37741475554795e+21
5569,2.043775320078256e+20
5570,1.9158495297586487e+19
5571,9.648735643230452e+19
5572,6.499308166570353e+18
5573,4.951507674968994e+18
5574,1.935860403207256e+21
5575,1.887854053292608e+20
5576,1.531668133459269e+24
5577,1.9154891834080844e+20
5578,6.549083279532292e+21
5579,3.1028141023485877e+22
5580,1.4586596095962163e+20
5581,4.2773992655393954e+20
5582,8.02992728326226e+20
5583,1.8459957900294316e+22
5584,4.522602859123241e+19
5585,2.990308851954716e+18
5586,3.644785112012597e+20
5587,2.8170302352018383e+19
5588,1.933858277323203e+20
5589,1.0744797565102816e+21
5590,7.330485837405406e+18
5591,4.9347246977970584e+16
5592,7.392568251704679e+19
5593,2.2777668100710674e+19
5594,1.572996479606828e+21
5595,2.7969450800979603e+19
5596,1.2016436056082206e+21
5597,4.617854019561665e+18
5598,1.2062026697201242e+22
5599,2.039600050621683e+21
5600,6.503331449785788e+21
5601,2.1313123894447574e+20
5602,8.130887168157214e+19
5603,3.6189162222553163e+20
5604,4.707856189208243e+18
5605,2.813420076568939e+19
5606,2.381758614110813e+22
5607,3.238451955003319e+21
5608,1.6230479810607391e+22
5609,7.182630031683233e+19
5610,4.034330010599049e+20
5611,5.57191534021947e+20
5612,5.238006782352243e+19
5613,1.0644104468376633e+19
5614,1.6681192406632167e+21
5615,6.555886191773372e+21
5616,1.3463689539372254e+17
5617,3.094135425103534e+20
5618,1.7289299151284467e+18
5619,2.9366294814151803e+21
5620,3.2996227552694144e+17
5621,3.7429115380906266e+18
5622,4.953376711121967e+21
5623,2.405480008498837e+21
5624,1.5616132132138667e+20
5625,1.1696394969511241e+21
5626,5.41140586053969e+18
5627,6.443755577519031e+18
5628,6.231984769425075e+20
5629,1.326914448280101e+18
5630,1.0342851088602707e+20
5631,1.0324286533472482e+20
5632,4.615901243581732e+17
5633,3.751302919361366e+21
5634,1.8307329229983617e+21
5635,3.726683359650708e+16
5636,2.089113386459492e+20
5637,2.2300280042513024e+18
5638,2.2399057147818013e+20
5639,1.0016255436258232e+20
5640,3.5013192839379132e+19
5641,2.318358918120157e+19
5642,2.1697353370859475e+24
5643,2.381311757358742e+20
5644,1.352800288797595e+21
5645,5.966590307429957e+19
5646,5.574431797306236e+20
5647,9.919969357385907e+17
5648,4.347811196690814e+20
5649,2.603920873138688e+21
5650,3.2543229249549914e+17
5651,2.9542121547852945e+21
5652,1.5007011726516034e+24
5653,5.188651989315617e+18
5654,2.4932981544854565e+19
5655,1.3759715156461507e+24
5656,7.491413080817953e+18
5657,8.311668454926706e+19
5658,1.1974156947102643e+21
5659,8.958050353354701e+21
5660,6.972208109428682e+18
5661,9.721874932525612e+20
5662,3.4984477128232883e+18
5663,4.070968558262927e+19
5664,1.104173090949584e+19
5665,5.889534105944694e+20
5666,8.46098830800728e+19
5667,1.4954982462057808e+19
5668,2.3622968318059704e+21
5669,2.6324895793125814e+19
5670,7.979511982626826e+18
5671,1.3163372042650857e+19
5672,1.260863778634237e+19
5673,7.459926041877733e+19
5674,4.383332511872235e+19
5675,1.093170893394705e+18
5676,9.298019707855102e+20
5677,3.1890617635386826e+22
5678,4.8226394179714574e+20
5679,4.723110820995902e+20
5680,2.1277345583299238e+20
5681,2.585203278960032e+20
5682,2.1335556327362232e+20
5683,4.640905949390071e+17
5684,7.4047541907815785e+22
5685,4.078726885369061e+19
5686,5.582069468246056e+19
5687,1.291540110352516e+18
5688,2.107578618605955e+20
5689,1.4248249741286753e+18
5690,3.059050056143542e+19
5691,3.414554395610411e+19
5692,9.561470226129732e+19
5693,2.4567593195617593e+20
5694,3.9627895861363475e+17
5695,5.892542743783117e+19
5696,1.917639510070436e+19
5697,7.386565547552776e+18
5698,2.4558296715207526e+23
5699,1.8880685039672287e+19
5700,1.9368584592034637e+20
5701,6.687241840256207e+20
5702,1.8175174101936306e+21
5703,3.496954054614856e+21
5704,1.660669748829966e+20
5705,6.511846889393612e+19
5706,6.608135737607544e+19
5707,7.595292224192194e+22
5708,1.5527741886473888e+21
5709,5.115253254414107e+18
5710,7.475070785833219e+17
5711,8.077380027686699e+19
5712,1.7436630975077663e+18
5713,7.178576989782661e+18
5714,1.2533064441421978e+20
5715,6.539124182992849e+17
5716,1.4140244482017903e+19
5717,1.0309529588276815e+23
5718,7.076537948259856e+21
5719,7.23544702592193e+17
5720,4.312808566193051e+17
5721,2.5523056820351197e+19
5722,4.975181307606772e+18
5723,1.697689691987825e+21
5724,5.6513305739726684e+19
5725,4.064807942975181e+19
5726,1.1671560307491845e+22
5727,2.292856777464579e+20
5728,4.033607301579511e+19
5729,1.2119166162975114e+21
5730,3.4176626004812675e+21
5731,9.404169734522112e+19
5732,5.828515074124901e+19
5733,3.481125760743891e+22
5734,3.876066017767299e+19
5735,5.58886558445306e+19
5736,3.014592602138161e+18
5737,6.246429764948691e+21
5738,5.761905533551694e+16
5739,5.156822918345596e+23
5740,2.3575827809810235e+19
5741,5.89592807862764e+19
5742,5.474103180870075e+17
5743,8.696310862130604e+21
5744,1.3413321873710226e+20
5745,2.1866893349229023e+19
5746,7.507490189789147e+18
5747,1.0333761236715067e+21
5748,2.1947782748166545e+19
5749,1.153758142745099e+22
5750,2.0162736735406095e+21
5751,1.935709538003975e+21
5752,3.762459533968794e+18
5753,1.664950539909758e+19
5754,8.814144912884795e+18
5755,3.531232815777083e+21
5756,2.01894199195808e+19
5757,1.1390118914588896e+20
5758,1.2705111410524153e+20
5759,1.917670092334677e+17
5760,1.1606526514412519e+23
5761,4.126111902571212e+20
5762,1.7385252188185942e+19
5763,2.073595436645728e+23
5764,4.798505011977291e+18
5765,3.2223303204606404e+20
5766,3.055273588290243e+21
5767,6.053671001935725e+19
5768,5.020640976693543e+17
5769,1.7790735480343807e+21
5770,1.0041758460012385e+18
5771,6.901629157249738e+21
5772,6.906122600501956e+19
5773,7.012874172269185e+20
5774,1.4929056778520884e+20
5775,2.3458272018038583e+19
5776,3.714616778975701e+21
5777,1.8708253752561107e+19
5778,2.5373639783991443e+20
5779,1.7015765133703163e+21
5780,1.6203293040489026e+21
5781,1.620625546202696e+20
5782,2.946235297738418e+20
5783,1.0485209465383125e+20
5784,2.0115737163852771e+21
5785,8.457658340980799e+17
5786,3.7359981735356616e+20
5787,8.614698915727213e+19
5788,2.700346055222151e+18
5789,1.6131684682149622e+21
5790,1.4579880654073463e+19
5791,1.6009000644845208e+19
5792,1.2655697436368912e+20
5793,1.770100422569822e+20
5794,1.5554963865875792e+19
5795,1.4468560843438734e+20
5796,1.40579070238951e+20
5797,4.155440518820327e+19
5798,1.572192937600712e+17
5799,9.084591011133734e+21
5800,5.538247850758148e+19
5801,7.661011052763834e+21
5802,5.134164739590652e+18
5803,1.383341111062328e+19
5804,9.847606827274718e+20
5805,1.0259070934611709e+20
5806,1.062557238277996e+22
5807,1.668714016028134e+18
5808,3.3314112092748186e+19
5809,8.657403885544232e+19
5810,2.6386689971385155e+21
5811,2.6048618778248333e+23
5812,1.8467585769766863e+20
5813,2.6556165787963576e+19
5814,8.722849991243e+18
5815,4.399857534340732e+20
5816,1.2102129145570114e+20
5817,8.070414588554884e+21
5818,5.035633983882104e+19
5819,1.340798635680804e+18
5820,3.844697192901522e+17
5821,6.740157627731235e+21
5822,2.9991368532363067e+19
5823,6.450600623545852e+19
5824,5.939697612257306e+21
5825,3.0149446251150983e+19
5826,3.09524387282988e+21
5827,6.204011078794753e+20
5828,4.114813061120395e+19
5829,2.8562677388996866e+22
5830,3.947899279568043e+21
5831,1.1607022925150313e+20
5832,1.9504652395097584e+21
5833,6.2691047693536494e+22
5834,1.6140097755870648e+21
5835,1.5305958505168087e+19
5836,2.4018947782664937e+19
5837,1.1214068075140622e+19
5838,1.9007669795977255e+20
5839,1.3390892895728314e+19
5840,9.60467821490663e+21
5841,4.795921893239359e+21
5842,1.4364852864319768e+20
